,R,G,B,hist,framenum,frameName
0,60.9205298013,53.0927152318,32.0794701987,0.228787878788,1.0,xmen/xmen-001.png
1,70.95,63.4535714286,43.2,0.212121212121,1.0,xmen/xmen-001.png
2,49.962962963,40.0462962963,19.9490740741,0.163636363636,1.0,xmen/xmen-001.png
3,16.4591194969,10.7610062893,5.96855345912,0.120454545455,1.0,xmen/xmen-001.png
4,35.3333333333,27.3333333333,12.4705882353,0.115909090909,1.0,xmen/xmen-001.png
5,87.8490566038,75.1886792453,55.1698113208,0.080303030303,1.0,xmen/xmen-001.png
6,95.9811320755,74.8301886792,29.9245283019,0.0401515151515,1.0,xmen/xmen-001.png
7,110.039215686,90.1764705882,66.9019607843,0.0386363636364,1.0,xmen/xmen-001.png
0,60.0814332248,52.1237785016,30.6026058632,0.232575757576,2.0,xmen/xmen-002.png
1,70.5967213115,62.8426229508,42.8,0.231060606061,2.0,xmen/xmen-002.png
2,48.1441860465,37.7674418605,18.6976744186,0.162878787879,2.0,xmen/xmen-002.png
3,33.4473684211,25.4868421053,12.5394736842,0.114393939394,2.0,xmen/xmen-002.png
4,15.0458015267,10.0,5.41984732824,0.1,2.0,xmen/xmen-002.png
5,87.8673469388,76.0510204082,55.6734693878,0.0742424242424,2.0,xmen/xmen-002.png
6,109.196721311,89.2786885246,66.7049180328,0.0462121212121,2.0,xmen/xmen-002.png
7,97.5098039216,75.5882352941,30.7843137255,0.0386363636364,2.0,xmen/xmen-002.png
0,64.5461538462,57.4,35.9038461538,0.19696969697,3.0,xmen/xmen-003.png
1,55.4635193133,47.3905579399,27.69527897,0.176515151515,3.0,xmen/xmen-003.png
2,44.181372549,34.0441176471,16.4460784314,0.154545454545,3.0,xmen/xmen-003.png
3,74.5027624309,66.9392265193,45.8563535912,0.137121212121,3.0,xmen/xmen-003.png
4,14.896969697,9.46666666667,5.10909090909,0.125,3.0,xmen/xmen-003.png
5,30.1210191083,22.5796178344,12.7388535032,0.118939393939,3.0,xmen/xmen-003.png
6,98.2253521127,85.5633802817,63.4084507042,0.0537878787879,3.0,xmen/xmen-003.png
7,97.7551020408,76.3673469388,31.2040816327,0.0371212121212,3.0,xmen/xmen-003.png
0,59.5036231884,52.9492753623,34.5797101449,0.209090909091,4.0,xmen/xmen-004.png
1,71.968503937,64.0708661417,44.5590551181,0.192424242424,4.0,xmen/xmen-004.png
2,49.4884792627,39.3548387097,19.4470046083,0.163636363636,4.0,xmen/xmen-004.png
3,35.5053763441,26.876344086,13.3494623656,0.141666666667,4.0,xmen/xmen-004.png
4,17.0573248408,10.9299363057,5.82165605096,0.118939393939,4.0,xmen/xmen-004.png
5,93.9009009009,80.8558558559,60.027027027,0.0840909090909,4.0,xmen/xmen-004.png
6,69.8378378378,54.0540540541,21.7837837838,0.0560606060606,4.0,xmen/xmen-004.png
7,96.5777777778,76.5777777778,33.4,0.0340909090909,4.0,xmen/xmen-004.png
0,59.1532846715,52.7773722628,34.5218978102,0.207575757576,5.0,xmen/xmen-005.png
1,70.1722689076,63.0840336134,43.3823529412,0.180303030303,5.0,xmen/xmen-005.png
2,48.7488789238,39.269058296,19.802690583,0.168939393939,5.0,xmen/xmen-005.png
3,35.1111111111,26.7666666667,12.9388888889,0.136363636364,5.0,xmen/xmen-005.png
4,16.7808219178,11.1712328767,5.78767123288,0.110606060606,5.0,xmen/xmen-005.png
5,90.0803571429,74.5892857143,47.1517857143,0.0848484848485,5.0,xmen/xmen-005.png
6,69.7021276596,54.4361702128,20.9680851064,0.0712121212121,5.0,xmen/xmen-005.png
7,103.377358491,87.1886792453,65.6603773585,0.0401515151515,5.0,xmen/xmen-005.png
0,60.7482993197,52.4659863946,30.9659863946,0.222727272727,6.0,xmen/xmen-006.png
1,69.0284697509,62.334519573,42.2135231317,0.212878787879,6.0,xmen/xmen-006.png
2,49.9009009009,40.2747747748,19.6081081081,0.168939393939,6.0,xmen/xmen-006.png
3,35.3956043956,26.9615384615,12.9395604396,0.137121212121,6.0,xmen/xmen-006.png
4,17.5034013605,11.4897959184,6.25850340136,0.111363636364,6.0,xmen/xmen-006.png
5,85.3018867925,72.6698113208,54.0754716981,0.080303030303,6.0,xmen/xmen-006.png
6,106.195652174,87.6739130435,66.0,0.0348484848485,6.0,xmen/xmen-006.png
7,96.0238095238,75.4047619048,30.4047619048,0.0318181818182,6.0,xmen/xmen-006.png
0,35.268,24.936,10.784,0.190151515152,7.0,xmen/xmen-007.png
1,53.3534482759,41.6724137931,21.9353448276,0.176515151515,7.0,xmen/xmen-007.png
2,16.0350877193,6.66666666667,2.04385964912,0.171212121212,7.0,xmen/xmen-007.png
3,92.0985915493,84.2441314554,63.8591549296,0.161363636364,7.0,xmen/xmen-007.png
4,73.9770114943,58.2701149425,32.8505747126,0.131818181818,7.0,xmen/xmen-007.png
5,123.373831776,104.775700935,83.5327102804,0.0810606060606,7.0,xmen/xmen-007.png
6,112.3,79.6166666667,34.2,0.0454545454545,7.0,xmen/xmen-007.png
7,195.196428571,170.107142857,116.25,0.0424242424242,7.0,xmen/xmen-007.png
0,35.3790322581,24.1290322581,9.67338709677,0.187878787879,8.0,xmen/xmen-008.png
1,51.8666666667,40.8458333333,21.7333333333,0.182575757576,8.0,xmen/xmen-008.png
2,15.4497816594,6.45851528384,2.08296943231,0.173484848485,8.0,xmen/xmen-008.png
3,92.2272727273,84.1919191919,63.7222222222,0.15,8.0,xmen/xmen-008.png
4,71.103030303,57.9939393939,34.1393939394,0.124242424242,8.0,xmen/xmen-008.png
5,122.844660194,104.485436893,83.572815534,0.0780303030303,8.0,xmen/xmen-008.png
6,105.028985507,73.8405797101,30.3768115942,0.0522727272727,8.0,xmen/xmen-008.png
7,193.117647059,168.058823529,114.852941176,0.0515151515152,8.0,xmen/xmen-008.png
0,62.8267148014,56.0866425993,34.8664259928,0.210606060606,9.0,xmen/xmen-009.png
1,72.0833333333,66.1818181818,46.6553030303,0.2,9.0,xmen/xmen-009.png
2,39.3133640553,31.1889400922,14.5760368664,0.164393939394,9.0,xmen/xmen-009.png
3,53.5520833333,44.4114583333,23.6302083333,0.144696969697,9.0,xmen/xmen-009.png
4,19.7386363636,14.4261363636,7.82954545455,0.133333333333,9.0,xmen/xmen-009.png
5,89.6626506024,78.8072289157,58.9036144578,0.0628787878788,9.0,xmen/xmen-009.png
6,96.8644067797,76.3898305085,31.4406779661,0.044696969697,9.0,xmen/xmen-009.png
7,108.019230769,91.9807692308,69.7115384615,0.0393939393939,9.0,xmen/xmen-009.png
0,73.4524590164,66.8393442623,47.2426229508,0.231060606061,10.0,xmen/xmen-010.png
1,58.464028777,53.809352518,35.1258992806,0.210606060606,10.0,xmen/xmen-010.png
2,47.6831683168,38.5099009901,18.5643564356,0.15303030303,10.0,xmen/xmen-010.png
3,33.8917197452,26.1401273885,12.4331210191,0.118939393939,10.0,xmen/xmen-010.png
4,17.8163265306,12.306122449,6.63945578231,0.111363636364,10.0,xmen/xmen-010.png
5,102.353535354,88.5050505051,66.7777777778,0.075,10.0,xmen/xmen-010.png
6,72.4367816092,57.1379310345,23.3793103448,0.0659090909091,10.0,xmen/xmen-010.png
7,100.0,79.4888888889,34.2,0.0340909090909,10.0,xmen/xmen-010.png
0,46.897338403,37.0760456274,19.7908745247,0.199242424242,11.0,xmen/xmen-011.png
1,32.5684647303,20.2946058091,6.90456431535,0.182575757576,11.0,xmen/xmen-011.png
2,13.1221719457,4.54751131222,1.89592760181,0.167424242424,11.0,xmen/xmen-011.png
3,90.3349514563,82.8883495146,62.859223301,0.156060606061,11.0,xmen/xmen-011.png
4,70.5404040404,56.7373737374,32.8080808081,0.15,11.0,xmen/xmen-011.png
5,117.300970874,100.242718447,80.7184466019,0.0780303030303,11.0,xmen/xmen-011.png
6,106.15942029,75.5507246377,33.231884058,0.0522727272727,11.0,xmen/xmen-011.png
7,194.210526316,168.263157895,114.263157895,0.0143939393939,11.0,xmen/xmen-011.png
0,34.667752443,22.7947882736,8.28664495114,0.232575757576,12.0,xmen/xmen-012.png
1,52.8914728682,41.7286821705,22.2093023256,0.195454545455,12.0,xmen/xmen-012.png
2,12.452173913,4.53913043478,1.63913043478,0.174242424242,12.0,xmen/xmen-012.png
3,92.3535353535,84.4848484848,65.1111111111,0.15,12.0,xmen/xmen-012.png
4,74.3352941176,61.6529411765,37.0823529412,0.128787878788,12.0,xmen/xmen-012.png
5,121.564102564,103.435897436,83.5256410256,0.0590909090909,12.0,xmen/xmen-012.png
6,109.844827586,78.2413793103,33.1724137931,0.0439393939394,12.0,xmen/xmen-012.png
7,192.666666667,166.857142857,111.0,0.0159090909091,12.0,xmen/xmen-012.png
0,48.7706766917,37.5902255639,19.0488721805,0.201515151515,13.0,xmen/xmen-013.png
1,31.7756653992,19.9733840304,6.50190114068,0.197727272727,13.0,xmen/xmen-013.png
2,11.8099547511,3.65158371041,1.41628959276,0.168939393939,13.0,xmen/xmen-013.png
3,89.680952381,82.619047619,62.5523809524,0.159090909091,13.0,xmen/xmen-013.png
4,69.3209876543,57.3209876543,34.4135802469,0.122727272727,13.0,xmen/xmen-013.png
5,120.06,100.87,78.88,0.0757575757576,13.0,xmen/xmen-013.png
6,102.873239437,72.5070422535,31.4507042254,0.0537878787879,13.0,xmen/xmen-013.png
7,190.851851852,165.407407407,110.333333333,0.0204545454545,13.0,xmen/xmen-013.png
0,73.3113207547,65.4150943396,45.4339622642,0.240909090909,14.0,xmen/xmen-014.png
1,60.4931034483,54.3482758621,35.6586206897,0.219696969697,14.0,xmen/xmen-014.png
2,49.7300884956,39.9955752212,19.3053097345,0.171212121212,14.0,xmen/xmen-014.png
3,35.3488372093,27.4302325581,13.3313953488,0.130303030303,14.0,xmen/xmen-014.png
4,16.4426229508,11.8360655738,6.81967213115,0.0924242424242,14.0,xmen/xmen-014.png
5,68.5161290323,53.5268817204,20.5591397849,0.0704545454545,14.0,xmen/xmen-014.png
6,104.753424658,83.6849315068,62.9589041096,0.055303030303,14.0,xmen/xmen-014.png
7,100.423076923,78.9230769231,31.1923076923,0.019696969697,14.0,xmen/xmen-014.png
0,71.1461038961,64.3863636364,44.2272727273,0.233333333333,15.0,xmen/xmen-015.png
1,58.7414965986,52.8639455782,34.2857142857,0.222727272727,15.0,xmen/xmen-015.png
2,48.3058252427,38.2330097087,17.5436893204,0.156060606061,15.0,xmen/xmen-015.png
3,33.8051948052,26.3571428571,13.2857142857,0.116666666667,15.0,xmen/xmen-015.png
4,16.9032258065,12.3306451613,6.62096774194,0.0939393939394,15.0,xmen/xmen-015.png
5,67.5050505051,53.1212121212,20.5353535354,0.075,15.0,xmen/xmen-015.png
6,93.3333333333,75.2333333333,47.1666666667,0.0681818181818,15.0,xmen/xmen-015.png
7,111.488888889,88.5111111111,66.6666666667,0.0340909090909,15.0,xmen/xmen-015.png
0,14.7137931034,6.27931034483,2.12068965517,0.219696969697,16.0,xmen/xmen-016.png
1,36.1590106007,24.2791519435,8.97173144876,0.214393939394,16.0,xmen/xmen-016.png
2,51.8947368421,41.1626794258,21.6507177033,0.158333333333,16.0,xmen/xmen-016.png
3,90.724137931,83.881773399,62.5024630542,0.153787878788,16.0,xmen/xmen-016.png
4,72.9470198675,60.4701986755,36.178807947,0.114393939394,16.0,xmen/xmen-016.png
5,119.11627907,100.895348837,81.011627907,0.0651515151515,16.0,xmen/xmen-016.png
6,108.4375,76.71875,33.296875,0.0484848484848,16.0,xmen/xmen-016.png
7,189.323529412,163.441176471,108.617647059,0.0257575757576,16.0,xmen/xmen-016.png
0,34.2842105263,22.6596491228,8.12280701754,0.215909090909,17.0,xmen/xmen-017.png
1,12.9923076923,5.02692307692,1.74615384615,0.19696969697,17.0,xmen/xmen-017.png
2,90.1152073733,83.1797235023,62.0967741935,0.164393939394,17.0,xmen/xmen-017.png
3,50.6064814815,39.4814814815,20.4861111111,0.163636363636,17.0,xmen/xmen-017.png
4,72.5864197531,59.0925925926,34.4691358025,0.122727272727,17.0,xmen/xmen-017.png
5,121.964705882,102.623529412,81.1058823529,0.0643939393939,17.0,xmen/xmen-017.png
6,110.774193548,78.5806451613,34.4032258065,0.0469696969697,17.0,xmen/xmen-017.png
7,187.636363636,161.757575758,107.848484848,0.025,17.0,xmen/xmen-017.png
0,39.3786764706,26.0992647059,10.6066176471,0.206060606061,18.0,xmen/xmen-018.png
1,21.0532786885,9.45491803279,3.34426229508,0.184848484848,18.0,xmen/xmen-018.png
2,178.161290323,143.722580645,82.335483871,0.117424242424,18.0,xmen/xmen-018.png
3,60.6688741722,46.8145695364,25.7350993377,0.114393939394,18.0,xmen/xmen-018.png
4,186.048275862,162.282758621,112.193103448,0.109848484848,18.0,xmen/xmen-018.png
5,82.9253731343,66.3358208955,39.3805970149,0.100757575758,18.0,xmen/xmen-018.png
6,100.88976378,86.6614173228,60.7795275591,0.0969696969697,18.0,xmen/xmen-018.png
7,119.663043478,107.402173913,78.3586956522,0.069696969697,18.0,xmen/xmen-018.png
0,30.1067961165,19.4239482201,7.50809061489,0.234090909091,19.0,xmen/xmen-019.png
1,47.04743083,35.7114624506,17.7628458498,0.191666666667,19.0,xmen/xmen-019.png
2,86.6476190476,79.680952381,59.2952380952,0.159090909091,19.0,xmen/xmen-019.png
3,11.6802030457,3.63959390863,1.30964467005,0.149242424242,19.0,xmen/xmen-019.png
4,68.4065934066,54.2857142857,30.6318681319,0.137878787879,19.0,xmen/xmen-019.png
5,117.175257732,99.3505154639,80.4432989691,0.0734848484848,19.0,xmen/xmen-019.png
6,104.150943396,73.1886792453,32.0188679245,0.0401515151515,19.0,xmen/xmen-019.png
7,189.157894737,162.894736842,110.421052632,0.0143939393939,19.0,xmen/xmen-019.png
0,30.7844522968,19.777385159,7.35335689046,0.214393939394,20.0,xmen/xmen-020.png
1,46.463878327,35.433460076,18.1102661597,0.199242424242,20.0,xmen/xmen-020.png
2,12.6972477064,4.70642201835,1.60550458716,0.165151515152,20.0,xmen/xmen-020.png
3,93.8156424581,84.1843575419,62.7765363128,0.135606060606,20.0,xmen/xmen-020.png
4,66.5416666667,51.3125,26.9375,0.109090909091,20.0,xmen/xmen-020.png
5,82.2357142857,68.5285714286,42.7285714286,0.106060606061,20.0,xmen/xmen-020.png
6,120.91025641,101.358974359,82.6923076923,0.0590909090909,20.0,xmen/xmen-020.png
7,195.0,169.2,119.2,0.0113636363636,20.0,xmen/xmen-020.png
0,78.4934210526,67.3651315789,44.2730263158,0.230303030303,21.0,xmen/xmen-021.png
1,68.326007326,58.5347985348,35.4688644689,0.206818181818,21.0,xmen/xmen-021.png
2,60.550660793,47.5198237885,23.3964757709,0.17196969697,21.0,xmen/xmen-021.png
3,48.3935483871,34.0903225806,16.2193548387,0.117424242424,21.0,xmen/xmen-021.png
4,30.7006802721,19.6258503401,9.29931972789,0.111363636364,21.0,xmen/xmen-021.png
5,15.0973451327,7.46902654867,4.04424778761,0.0856060606061,21.0,xmen/xmen-021.png
6,103.079365079,84.0,57.5555555556,0.0477272727273,21.0,xmen/xmen-021.png
7,101.552631579,72.2631578947,22.6842105263,0.0287878787879,21.0,xmen/xmen-021.png
0,11.3059701493,2.64925373134,1.13805970149,0.20303030303,22.0,xmen/xmen-022.png
1,21.6271929825,10.6754385965,5.85526315789,0.172727272727,22.0,xmen/xmen-022.png
2,62.4818181818,48.9454545455,18.8318181818,0.168939393939,22.0,xmen/xmen-022.png
3,50.2363636364,38.3409090909,13.9545454545,0.166666666667,22.0,xmen/xmen-022.png
4,74.4135802469,59.7839506173,25.5617283951,0.120454545455,22.0,xmen/xmen-022.png
5,36.0787401575,23.7952755906,6.73228346457,0.0962121212121,22.0,xmen/xmen-022.png
6,85.0,73.0810810811,48.3243243243,0.0560606060606,22.0,xmen/xmen-022.png
7,108.952380952,94.7619047619,58.2380952381,0.0159090909091,22.0,xmen/xmen-022.png
0,54.7379518072,42.6415662651,14.765060241,0.251515151515,23.0,xmen/xmen-023.png
1,45.0752212389,33.6460176991,10.4115044248,0.171212121212,23.0,xmen/xmen-023.png
2,19.203125,7.9375,1.578125,0.145454545455,23.0,xmen/xmen-023.png
3,67.1136363636,51.9829545455,20.2329545455,0.133333333333,23.0,xmen/xmen-023.png
4,8.17037037037,1.28888888889,0.407407407407,0.102272727273,23.0,xmen/xmen-023.png
5,31.856,18.72,5.048,0.094696969697,23.0,xmen/xmen-023.png
6,78.6796116505,63.0194174757,29.640776699,0.0780303030303,23.0,xmen/xmen-023.png
7,88.4838709677,73.6451612903,55.1290322581,0.0234848484848,23.0,xmen/xmen-023.png
0,17.7150537634,6.77956989247,3.49193548387,0.281818181818,24.0,xmen/xmen-024.png
1,32.3708333333,19.45,7.8125,0.181818181818,24.0,xmen/xmen-024.png
2,50.1169590643,36.4385964912,16.7076023392,0.129545454545,24.0,xmen/xmen-024.png
3,69.937007874,54.3149606299,27.5826771654,0.0962121212121,24.0,xmen/xmen-024.png
4,90.76,72.608,41.816,0.094696969697,24.0,xmen/xmen-024.png
5,107.512195122,94.0569105691,67.9105691057,0.0931818181818,24.0,xmen/xmen-024.png
6,122.476190476,109.476190476,81.2952380952,0.0795454545455,24.0,xmen/xmen-024.png
7,194.175438596,171.824561404,120.877192982,0.0431818181818,24.0,xmen/xmen-024.png
0,14.9656019656,4.70515970516,2.11302211302,0.307575757576,25.0,xmen/xmen-025.png
1,27.5331230284,15.4889589905,7.09463722397,0.238636363636,25.0,xmen/xmen-025.png
2,43.6206896552,31.1264367816,15.1494252874,0.134090909091,25.0,xmen/xmen-025.png
3,196.245901639,174.786885246,122.5,0.0924242424242,25.0,xmen/xmen-025.png
4,64.4903846154,49.4326923077,24.7307692308,0.0787878787879,25.0,xmen/xmen-025.png
5,112.52,99.61,75.28,0.0757575757576,25.0,xmen/xmen-025.png
6,93.1428571429,75.4155844156,44.2857142857,0.0583333333333,25.0,xmen/xmen-025.png
7,149.052631579,127.105263158,86.5789473684,0.0143939393939,25.0,xmen/xmen-025.png
0,23.1381578947,14.3223684211,3.64144736842,0.230303030303,26.0,xmen/xmen-026.png
1,32.625,21.75,6.45703125,0.193939393939,26.0,xmen/xmen-026.png
2,40.9344262295,29.1024590164,10.2745901639,0.184848484848,26.0,xmen/xmen-026.png
3,50.9333333333,38.0727272727,16.4727272727,0.125,26.0,xmen/xmen-026.png
4,13.1111111111,4.81045751634,0.816993464052,0.115909090909,26.0,xmen/xmen-026.png
5,64.3628318584,48.7787610619,22.6017699115,0.0856060606061,26.0,xmen/xmen-026.png
6,74.2272727273,58.5303030303,37.3636363636,0.05,26.0,xmen/xmen-026.png
7,104.526315789,82.8421052632,60.6842105263,0.0143939393939,26.0,xmen/xmen-026.png
0,11.074433657,2.70550161812,1.13915857605,0.234090909091,27.0,xmen/xmen-027.png
1,37.8866396761,24.1943319838,7.25101214575,0.187121212121,27.0,xmen/xmen-027.png
2,24.3666666667,12.6583333333,3.89583333333,0.181818181818,27.0,xmen/xmen-027.png
3,68.3,53.65,22.9222222222,0.136363636364,27.0,xmen/xmen-027.png
4,53.0935251799,39.2086330935,15.8057553957,0.105303030303,27.0,xmen/xmen-027.png
5,81.4017094017,65.735042735,30.8974358974,0.0886363636364,27.0,xmen/xmen-027.png
6,97.9384615385,85.2615384615,44.4615384615,0.0492424242424,27.0,xmen/xmen-027.png
7,124.347826087,102.739130435,60.4347826087,0.0174242424242,27.0,xmen/xmen-027.png
0,9.2797731569,1.62381852552,1.09640831758,0.402272727273,28.0,xmen/xmen-028.png
1,20.897810219,9.61678832117,5.48540145985,0.206060606061,28.0,xmen/xmen-028.png
2,35.9677419355,22.735483871,11.3870967742,0.117424242424,28.0,xmen/xmen-028.png
3,54.6853146853,40.8811188811,16.9160839161,0.108333333333,28.0,xmen/xmen-028.png
4,98.3066666667,83.8666666667,52.16,0.0568181818182,28.0,xmen/xmen-028.png
5,74.5,59.1081081081,28.3918918919,0.0560606060606,28.0,xmen/xmen-028.png
6,120.523809524,108.0,76.0476190476,0.0477272727273,28.0,xmen/xmen-028.png
7,180.714285714,153.857142857,101.571428571,0.00530303030303,28.0,xmen/xmen-028.png
0,14.3885017422,4.64459930314,2.20383275261,0.434848484848,29.0,xmen/xmen-029.png
1,34.3349282297,21.4019138756,10.2631578947,0.158333333333,29.0,xmen/xmen-029.png
2,55.7672955975,41.7044025157,21.1635220126,0.120454545455,29.0,xmen/xmen-029.png
3,226.203883495,213.233009709,153.213592233,0.0780303030303,29.0,xmen/xmen-029.png
4,107.141414141,90.6060606061,54.595959596,0.075,29.0,xmen/xmen-029.png
5,84.6666666667,66.4367816092,33.4827586207,0.0659090909091,29.0,xmen/xmen-029.png
6,130.650793651,113.333333333,83.380952381,0.0477272727273,29.0,xmen/xmen-029.png
7,172.807692308,145.307692308,98.1538461538,0.019696969697,29.0,xmen/xmen-029.png
0,10.2958801498,3.47191011236,1.5468164794,0.202272727273,30.0,xmen/xmen-030.png
1,23.4672489083,15.9301310044,7.50218340611,0.173484848485,30.0,xmen/xmen-030.png
2,70.3395348837,58.4,25.2418604651,0.162878787879,30.0,xmen/xmen-030.png
3,58.1941747573,46.2621359223,18.0048543689,0.156060606061,30.0,xmen/xmen-030.png
4,39.5649717514,29.9943502825,12.3502824859,0.134090909091,30.0,xmen/xmen-030.png
5,82.8536585366,69.6422764228,38.8455284553,0.0931818181818,30.0,xmen/xmen-030.png
6,90.7931034483,85.6896551724,63.6379310345,0.0439393939394,30.0,xmen/xmen-030.png
7,117.977777778,91.6222222222,45.9555555556,0.0340909090909,30.0,xmen/xmen-030.png
0,23.3804347826,15.018115942,6.51086956522,0.209090909091,31.0,xmen/xmen-031.png
1,10.4644351464,2.97489539749,1.12552301255,0.181060606061,31.0,xmen/xmen-031.png
2,72.6443298969,59.4175257732,28.8762886598,0.14696969697,31.0,xmen/xmen-031.png
3,60.2941176471,46.2834224599,15.385026738,0.141666666667,31.0,xmen/xmen-031.png
4,41.1408450704,29.7816901408,9.99295774648,0.107575757576,31.0,xmen/xmen-031.png
5,85.5338983051,74.2542372881,45.8305084746,0.0893939393939,31.0,xmen/xmen-031.png
6,46.5591397849,44.8387096774,25.3978494624,0.0704545454545,31.0,xmen/xmen-031.png
7,103.901408451,93.2112676056,64.5492957746,0.0537878787879,31.0,xmen/xmen-031.png
0,22.4963235294,13.9816176471,5.84926470588,0.206060606061,32.0,xmen/xmen-032.png
1,67.5795918367,55.506122449,24.5918367347,0.185606060606,32.0,xmen/xmen-032.png
2,10.2264150943,3.68396226415,1.57075471698,0.160606060606,32.0,xmen/xmen-032.png
3,53.5145631068,42.9077669903,16.072815534,0.155303030303,32.0,xmen/xmen-032.png
4,80.3680555556,68.2569444444,36.8611111111,0.109090909091,32.0,xmen/xmen-032.png
5,36.4696969697,28.3181818182,13.0909090909,0.100757575758,32.0,xmen/xmen-032.png
6,92.1204819277,83.7108433735,57.9036144578,0.0628787878788,32.0,xmen/xmen-032.png
7,117.153846154,100.538461538,60.2307692308,0.019696969697,32.0,xmen/xmen-032.png
0,67.2,55.3176470588,23.6901960784,0.193181818182,33.0,xmen/xmen-033.png
1,21.5454545455,13.4861660079,6.13043478261,0.191666666667,33.0,xmen/xmen-033.png
2,52.7603686636,42.202764977,16.33640553,0.164393939394,33.0,xmen/xmen-033.png
3,11.1507537688,4.06532663317,1.7135678392,0.150757575758,33.0,xmen/xmen-033.png
4,78.7533333333,68.2133333333,39.4066666667,0.113636363636,33.0,xmen/xmen-033.png
5,35.2977099237,27.9465648855,12.2061068702,0.0992424242424,33.0,xmen/xmen-033.png
6,91.9135802469,84.1358024691,59.4814814815,0.0613636363636,33.0,xmen/xmen-033.png
7,117.117647059,100.235294118,59.4117647059,0.0257575757576,33.0,xmen/xmen-033.png
0,60.8764478764,50.4247104247,25.5675675676,0.196212121212,34.0,xmen/xmen-034.png
1,80.5966386555,69.474789916,43.218487395,0.180303030303,34.0,xmen/xmen-034.png
2,41.5639810427,30.1469194313,12.2701421801,0.159848484848,34.0,xmen/xmen-034.png
3,22.4607843137,11.7941176471,3.92156862745,0.154545454545,34.0,xmen/xmen-034.png
4,94.8764705882,86.0705882353,72.0588235294,0.128787878788,34.0,xmen/xmen-034.png
5,188.636363636,164.810606061,103.0,0.1,34.0,xmen/xmen-034.png
6,110.402597403,92.3896103896,52.7272727273,0.0583333333333,34.0,xmen/xmen-034.png
7,153.931034483,129.206896552,77.2413793103,0.0219696969697,34.0,xmen/xmen-034.png
0,43.272,31.944,14.132,0.189393939394,35.0,xmen/xmen-035.png
1,64.6610878661,53.0334728033,27.3430962343,0.181060606061,35.0,xmen/xmen-035.png
2,23.0409090909,12.6909090909,4.53636363636,0.166666666667,35.0,xmen/xmen-035.png
3,94.4857142857,85.5571428571,71.3523809524,0.159090909091,35.0,xmen/xmen-035.png
4,81.0543478261,70.0054347826,43.8641304348,0.139393939394,35.0,xmen/xmen-035.png
5,188.933962264,165.245283019,104.773584906,0.080303030303,35.0,xmen/xmen-035.png
6,107.56626506,88.8554216867,50.8554216867,0.0628787878788,35.0,xmen/xmen-035.png
7,143.928571429,121.392857143,71.3214285714,0.0212121212121,35.0,xmen/xmen-035.png
0,21.0282258065,11.5927419355,4.72983870968,0.187878787879,36.0,xmen/xmen-036.png
1,97.0304347826,87.0,70.3347826087,0.174242424242,36.0,xmen/xmen-036.png
